id,product_id,store_id,price,recorded_date
822,17,3,153.03,2026-02-05
823,17,3,153.78,2026-02-08
824,17,3,167.78,2026-02-11
825,17,3,160.44,2026-02-14
826,17,3,160.07,2026-02-17
827,17,3,159.48,2026-02-20
828,17,3,165.41,2026-02-23
829,17,3,163.0,2026-02-26
830,17,3,163.55,2026-03-01
831,17,4,156.73,2026-02-02
832,17,4,158.27,2026-02-05
833,17,4,158.87,2026-02-08
834,17,4,154.93,2026-02-11
835,17,4,164.61,2026-02-14
836,17,4,168.36,2026-02-17
837,17,4,169.8,2026-02-20
838,17,4,155.42,2026-02-23
839,17,4,157.51,2026-02-26
840,17,4,164.54,2026-03-01
841,17,5,140.58,2026-02-02
842,17,5,143.13,2026-02-05
843,17,5,148.45,2026-02-08
844,17,5,138.03,2026-02-11
845,17,5,138.19,2026-02-14
846,17,5,140.84,2026-02-17
847,17,5,140.62,2026-02-20
848,17,5,139.7,2026-02-23
849,17,5,145.89,2026-02-26
850,17,5,139.91,2026-03-01
851,18,1,32.7,2026-02-02
852,18,1,31.4,2026-02-05
853,18,1,31.28,2026-02-08
854,18,1,30.76,2026-02-11
855,18,1,32.76,2026-02-14
856,18,1,33.05,2026-02-17
857,18,1,30.18,2026-02-20
858,18,1,32.1,2026-02-23
859,18,1,32.09,2026-02-26
860,18,1,31.81,2026-03-01
861,18,2,34.04,2026-02-02
862,18,2,35.12,2026-02-05
863,18,2,32.75,2026-02-08
864,18,2,35.66,2026-02-11
865,18,2,32.97,2026-02-14
866,18,2,33.25,2026-02-17
867,18,2,33.97,2026-02-20
868,18,2,32.7,2026-02-23
869,18,2,35.7,2026-02-26
870,18,2,34.03,2026-03-01
871,18,3,33.48,2026-02-02
872,18,3,35.3,2026-02-05
873,18,3,33.48,2026-02-08
874,18,3,34.55,2026-02-11
875,18,3,35.61,2026-02-14
876,18,3,33.78,2026-02-17
877,18,3,35.45,2026-02-20
878,18,3,34.22,2026-02-23
879,18,3,33.66,2026-02-26
880,18,3,33.93,2026-03-01
881,18,4,33.69,2026-02-02
882,18,4,33.16,2026-02-05
883,18,4,32.3,2026-02-08
884,18,4,34.94,2026-02-11
885,18,4,33.03,2026-02-14
886,18,4,32.65,2026-02-17
887,18,4,32.88,2026-02-20
888,18,4,34.06,2026-02-23
889,18,4,34.88,2026-02-26
890,18,4,34.1,2026-03-01
891,18,5,35.8,2026-02-02
892,18,5,33.87,2026-02-05
893,18,5,34.31,2026-02-08
894,18,5,33.78,2026-02-11
895,18,5,34.44,2026-02-14
896,18,5,35.22,2026-02-17
897,18,5,35.05,2026-02-20
898,18,5,34.07,2026-02-23
899,18,5,34.69,2026-02-26
900,18,5,33.74,2026-03-01
901,19,1,32.71,2026-02-02
902,19,1,33.57,2026-02-05
903,19,1,33.75,2026-02-08
904,19,1,32.46,2026-02-11
905,19,1,31.96,2026-02-14
906,19,1,33.73,2026-02-17
907,19,1,32.26,2026-02-20
908,19,1,31.84,2026-02-23
909,19,1,32.18,2026-02-26
910,19,1,30.95,2026-03-01
911,19,2,32.06,2026-02-02
912,19,2,30.21,2026-02-05
913,19,2,32.61,2026-02-08
914,19,2,32.24,2026-02-11
915,19,2,32.33,2026-02-14
916,19,2,30.02,2026-02-17
917,19,2,32.19,2026-02-20
918,19,2,30.38,2026-02-23
919,19,2,29.97,2026-02-26
920,19,2,32.16,2026-03-01
921,19,3,32.03,2026-02-02
922,19,3,30.33,2026-02-05
923,19,3,30.2,2026-02-08
924,19,3,32.39,2026-02-11
925,19,3,29.82,2026-02-14
926,19,3,32.46,2026-02-17
927,19,3,32.12,2026-02-20
928,19,3,31.98,2026-02-23
929,19,3,30.21,2026-02-26
930,19,3,31.85,2026-03-01
931,19,4,26.95,2026-02-02
932,19,4,28.4,2026-02-05
933,19,4,27.25,2026-02-08
934,19,4,27.13,2026-02-11
935,19,4,28.48,2026-02-14
936,19,4,27.43,2026-02-17
937,19,4,27.88,2026-02-20
938,19,4,27.88,2026-02-23
939,19,4,28.53,2026-02-26
940,19,4,28.73,2026-03-01
941,19,5,27.69,2026-02-02
942,19,5,28.9,2026-02-05
943,19,5,28.6,2026-02-08
944,19,5,29.17,2026-02-11
945,19,5,26.73,2026-02-14
946,19,5,28.63,2026-02-17
947,19,5,27.96,2026-02-20
948,19,5,29.46,2026-02-23
949,19,5,27.78,2026-02-26
950,19,5,29.2,2026-03-01
951,20,1,49.52,2026-02-02
952,20,1,49.41,2026-02-05
953,20,1,51.12,2026-02-08
954,20,1,49.15,2026-02-11
955,20,1,51.47,2026-02-14
956,20,1,50.09,2026-02-17
957,20,1,51.12,2026-02-20
958,20,1,50.22,2026-02-23
959,20,1,51.87,2026-02-26
960,20,1,48.83,2026-03-01
961,20,2,57.92,2026-02-02
962,20,2,58.37,2026-02-05
963,20,2,60.16,2026-02-08
964,20,2,57.99,2026-02-11
965,20,2,56.05,2026-02-14
966,20,2,57.61,2026-02-17
967,20,2,57.74,2026-02-20
968,20,2,60.07,2026-02-23
969,20,2,58.6,2026-02-26
970,20,2,58.05,2026-03-01
971,20,3,57.47,2026-02-02
972,20,3,61.37,2026-02-05
973,20,3,60.72,2026-02-08
974,20,3,62.19,2026-02-11
975,20,3,62.03,2026-02-14
976,20,3,60.3,2026-02-17
977,20,3,60.96,2026-02-20
978,20,3,62.62,2026-02-23
979,20,3,60.87,2026-02-26
980,20,3,57.02,2026-03-01
981,20,4,54.47,2026-02-02
982,20,4,52.18,2026-02-05
983,20,4,55.19,2026-02-08
984,20,4,52.56,2026-02-11
985,20,4,54.29,2026-02-14
986,20,4,55.64,2026-02-17
987,20,4,53.61,2026-02-20
988,20,4,51.52,2026-02-23
989,20,4,53.14,2026-02-26
990,20,4,52.2,2026-03-01
991,20,5,59.61,2026-02-02
992,20,5,58.99,2026-02-05
993,20,5,59.97,2026-02-08
994,20,5,61.08,2026-02-11
995,20,5,61.98,2026-02-14
996,20,5,60.71,2026-02-17
997,20,5,60.0,2026-02-20
998,20,5,61.01,2026-02-23
999,20,5,58.19,2026-02-26
1000,20,5,60.99,2026-03-01
1001,21,1,104.41,2026-02-02
1002,21,1,101.47,2026-02-05
1003,21,1,98.42,2026-02-08
1004,21,1,106.17,2026-02-11
1005,21,1,104.88,2026-02-14
1006,21,1,102.18,2026-02-17
1007,21,1,98.27,2026-02-20
1008,21,1,98.16,2026-02-23
1009,21,1,104.43,2026-02-26
1010,21,1,98.9,2026-03-01
1011,21,2,94.64,2026-02-02
1012,21,2,87.45,2026-02-05
1013,21,2,89.07,2026-02-08
1014,21,2,86.76,2026-02-11
1015,21,2,91.68,2026-02-14
1016,21,2,87.17,2026-02-17
1017,21,2,92.13,2026-02-20
1018,21,2,90.33,2026-02-23
1019,21,2,90.29,2026-02-26
1020,21,2,92.31,2026-03-01
1021,21,3,87.25,2026-02-02
1022,21,3,82.47,2026-02-05
1023,21,3,86.82,2026-02-08
1024,21,3,87.31,2026-02-11
1025,21,3,82.47,2026-02-14
1026,21,3,87.39,2026-02-17
1027,21,3,86.36,2026-02-20
1028,21,3,83.39,2026-02-23
1029,21,3,86.72,2026-02-26
1030,21,3,82.34,2026-03-01
1031,21,4,97.7,2026-02-02
1032,21,4,95.23,2026-02-05
1033,21,4,90.34,2026-02-08
1034,21,4,98.05,2026-02-11
1035,21,4,96.75,2026-02-14
1036,21,4,92.69,2026-02-17
1037,21,4,90.82,2026-02-20
1038,21,4,95.35,2026-02-23
1039,21,4,89.01,2026-02-26
1040,21,4,93.44,2026-03-01
1041,21,5,89.74,2026-02-02
1042,21,5,84.63,2026-02-05
1043,21,5,82.96,2026-02-08
1044,21,5,84.67,2026-02-11
1045,21,5,90.32,2026-02-14
1046,21,5,83.4,2026-02-17
1047,21,5,85.85,2026-02-20
1048,21,5,86.92,2026-02-23
1049,21,5,84.5,2026-02-26
1050,21,5,86.82,2026-03-01
1051,22,1,108.75,2026-02-02
1052,22,1,114.32,2026-02-05
1053,22,1,108.93,2026-02-08
1054,22,1,111.79,2026-02-11
1055,22,1,107.25,2026-02-14
1056,22,1,111.7,2026-02-17
1057,22,1,106.52,2026-02-20
1058,22,1,110.67,2026-02-23
1059,22,1,114.07,2026-02-26
1060,22,1,108.96,2026-03-01
1061,22,2,124.55,2026-02-02
1062,22,2,125.03,2026-02-05
1063,22,2,121.62,2026-02-08
1064,22,2,124.1,2026-02-11
1065,22,2,128.25,2026-02-14
1066,22,2,129.73,2026-02-17
1067,22,2,129.34,2026-02-20
1068,22,2,128.75,2026-02-23
1069,22,2,121.46,2026-02-26
1070,22,2,129.95,2026-03-01
1071,22,3,107.47,2026-02-02
1072,22,3,104.76,2026-02-05
1073,22,3,107.18,2026-02-08
1074,22,3,113.63,2026-02-11
1075,22,3,108.89,2026-02-14
1076,22,3,112.91,2026-02-17
1077,22,3,110.59,2026-02-20
1078,22,3,104.29,2026-02-23
1079,22,3,110.99,2026-02-26
1080,22,3,106.55,2026-03-01
1081,22,4,121.32,2026-02-02
1082,22,4,124.61,2026-02-05
1083,22,4,121.03,2026-02-08
1084,22,4,119.49,2026-02-11
1085,22,4,118.33,2026-02-14
1086,22,4,127.95,2026-02-17
1087,22,4,126.95,2026-02-20
1088,22,4,119.77,2026-02-23
1089,22,4,117.37,2026-02-26
1090,22,4,117.98,2026-03-01
1091,22,5,132.63,2026-02-02
1092,22,5,133.63,2026-02-05
1093,22,5,126.04,2026-02-08
1094,22,5,121.55,2026-02-11
1095,22,5,123.66,2026-02-14
1096,22,5,126.29,2026-02-17
1097,22,5,130.21,2026-02-20
1098,22,5,133.58,2026-02-23
1099,22,5,128.58,2026-02-26
1100,22,5,128.88,2026-03-01
1101,23,1,18.06,2026-02-02
1102,23,1,17.9,2026-02-05
1103,23,1,18.82,2026-02-08
1104,23,1,18.39,2026-02-11
1105,23,1,19.46,2026-02-14
1106,23,1,19.22,2026-02-17
1107,23,1,18.53,2026-02-20
1108,23,1,18.05,2026-02-23
1109,23,1,18.33,2026-02-26
1110,23,1,17.7,2026-03-01
1111,23,2,21.12,2026-02-02
1112,23,2,20.46,2026-02-05
1113,23,2,19.71,2026-02-08
1114,23,2,19.57,2026-02-11
1115,23,2,19.53,2026-02-14
1116,23,2,20.87,2026-02-17
1117,23,2,21.24,2026-02-20
1118,23,2,19.55,2026-02-23
1119,23,2,19.44,2026-02-26
1120,23,2,21.37,2026-03-01
1121,23,3,19.13,2026-02-02
1122,23,3,18.48,2026-02-05
1123,23,3,17.78,2026-02-08
1124,23,3,19.28,2026-02-11
1125,23,3,19.04,2026-02-14
1126,23,3,18.84,2026-02-17
1127,23,3,18.65,2026-02-20
1128,23,3,18.79,2026-02-23
1129,23,3,18.74,2026-02-26
1130,23,3,18.58,2026-03-01
1131,23,4,20.39,2026-02-02
1132,23,4,19.44,2026-02-05
1133,23,4,19.94,2026-02-08
1134,23,4,20.36,2026-02-11
1135,23,4,19.3,2026-02-14
1136,23,4,20.76,2026-02-17
1137,23,4,20.59,2026-02-20
1138,23,4,19.8,2026-02-23
1139,23,4,20.46,2026-02-26
1140,23,4,20.27,2026-03-01
1141,23,5,19.42,2026-02-02
1142,23,5,19.99,2026-02-05
1143,23,5,18.97,2026-02-08
1144,23,5,20.4,2026-02-11
1145,23,5,19.74,2026-02-14
1146,23,5,19.94,2026-02-17
1147,23,5,20.37,2026-02-20
1148,23,5,19.13,2026-02-23
1149,23,5,20.15,2026-02-26
1150,23,5,20.06,2026-03-01
1151,24,1,46.84,2026-02-02
1152,24,1,46.73,2026-02-05
1153,24,1,48.53,2026-02-08
1154,24,1,45.82,2026-02-11
1155,24,1,45.26,2026-02-14
1156,24,1,46.2,2026-02-17
1157,24,1,45.36,2026-02-20
1158,24,1,45.2,2026-02-23
1159,24,1,48.65,2026-02-26
1160,24,1,45.09,2026-03-01
1161,24,2,51.04,2026-02-02
1162,24,2,54.27,2026-02-05
1163,24,2,53.29,2026-02-08
1164,24,2,50.86,2026-02-11
1165,24,2,53.39,2026-02-14
1166,24,2,53.6,2026-02-17
1167,24,2,51.07,2026-02-20
1168,24,2,52.28,2026-02-23
1169,24,2,52.72,2026-02-26
1170,24,2,53.53,2026-03-01
1171,24,3,54.5,2026-02-02
1172,24,3,52.71,2026-02-05
1173,24,3,54.2,2026-02-08
1174,24,3,53.3,2026-02-11
1175,24,3,53.93,2026-02-14
1176,24,3,50.45,2026-02-17
1177,24,3,52.38,2026-02-20
1178,24,3,52.4,2026-02-23
1179,24,3,54.13,2026-02-26
1180,24,3,54.71,2026-03-01
1181,24,4,53.63,2026-02-02
1182,24,4,51.35,2026-02-05
1183,24,4,51.06,2026-02-08
1184,24,4,52.22,2026-02-11
1185,24,4,51.5,2026-02-14
1186,24,4,53.67,2026-02-17
1187,24,4,49.69,2026-02-20
1188,24,4,51.14,2026-02-23
1189,24,4,49.18,2026-02-26
1190,24,4,50.62,2026-03-01
1191,24,5,50.7,2026-02-02
1192,24,5,48.87,2026-02-05
1193,24,5,48.84,2026-02-08
1194,24,5,52.22,2026-02-11
1195,24,5,53.52,2026-02-14
1196,24,5,50.98,2026-02-17
1197,24,5,49.25,2026-02-20
1198,24,5,49.32,2026-02-23
1199,24,5,53.28,2026-02-26
1200,24,5,49.08,2026-03-01
1201,25,1,53.25,2026-02-02
1202,25,1,52.78,2026-02-05
1203,25,1,56.14,2026-02-08
1204,25,1,54.09,2026-02-11
1205,25,1,54.16,2026-02-14
1206,25,1,56.76,2026-02-17
1207,25,1,56.56,2026-02-20
1208,25,1,56.19,2026-02-23
1209,25,1,52.21,2026-02-26
1210,25,1,53.55,2026-03-01
1211,25,2,47.45,2026-02-02
1212,25,2,47.51,2026-02-05
1213,25,2,46.71,2026-02-08
1214,25,2,47.34,2026-02-11
1215,25,2,48.89,2026-02-14
1216,25,2,46.7,2026-02-17
1217,25,2,46.71,2026-02-20
1218,25,2,46.57,2026-02-23
1219,25,2,47.88,2026-02-26
1220,25,2,45.18,2026-03-01
1221,25,3,52.71,2026-02-02
1222,25,3,53.31,2026-02-05
1223,25,3,55.15,2026-02-08
1224,25,3,51.51,2026-02-11
1225,25,3,56.74,2026-02-14
1226,25,3,53.77,2026-02-17
1227,25,3,55.68,2026-02-20
1228,25,3,54.04,2026-02-23
1229,25,3,51.79,2026-02-26
1230,25,3,52.79,2026-03-01
1231,25,4,48.5,2026-02-02
1232,25,4,48.24,2026-02-05
1233,25,4,47.29,2026-02-08
1234,25,4,48.06,2026-02-11
1235,25,4,46.91,2026-02-14
1236,25,4,45.34,2026-02-17
1237,25,4,48.81,2026-02-20
1238,25,4,47.72,2026-02-23
1239,25,4,45.42,2026-02-26
1240,25,4,46.24,2026-03-01
1241,25,5,47.49,2026-02-02
1242,25,5,45.19,2026-02-05
1243,25,5,45.18,2026-02-08
1244,25,5,43.13,2026-02-11
1245,25,5,46.78,2026-02-14
1246,25,5,43.33,2026-02-17
1247,25,5,45.79,2026-02-20
1248,25,5,45.9,2026-02-23
1249,25,5,45.7,2026-02-26
1250,25,5,46.8,2026-03-01
1251,26,1,378.96,2026-02-02
1252,26,1,369.88,2026-02-05
1253,26,1,361.72,2026-02-08
1254,26,1,388.81,2026-02-11
1255,26,1,372.42,2026-02-14
1256,26,1,366.62,2026-02-17
1257,26,1,372.84,2026-02-20
1258,26,1,364.77,2026-02-23
1259,26,1,358.07,2026-02-26
1260,26,1,376.42,2026-03-01
1261,26,2,330.6,2026-02-02
1262,26,2,327.65,2026-02-05
1263,26,2,314.97,2026-02-08
1264,26,2,319.36,2026-02-11
1265,26,2,334.38,2026-02-14
1266,26,2,314.42,2026-02-17
1267,26,2,315.1,2026-02-20
1268,26,2,319.84,2026-02-23
1269,26,2,311.61,2026-02-26
1270,26,2,312.32,2026-03-01
1271,26,3,369.56,2026-02-02
1272,26,3,370.37,2026-02-05
1273,26,3,373.89,2026-02-08
1274,26,3,352.56,2026-02-11
1275,26,3,361.36,2026-02-14
1276,26,3,349.63,2026-02-17
1277,26,3,383.55,2026-02-20
1278,26,3,360.36,2026-02-23
1279,26,3,368.28,2026-02-26
1280,26,3,368.68,2026-03-01
1281,26,4,321.73,2026-02-02
1282,26,4,328.55,2026-02-05
1283,26,4,328.16,2026-02-08
1284,26,4,302.69,2026-02-11
1285,26,4,305.97,2026-02-14
1286,26,4,313.13,2026-02-17
1287,26,4,317.72,2026-02-20
1288,26,4,302.81,2026-02-23
1289,26,4,324.67,2026-02-26
1290,26,4,324.7,2026-03-01
1291,26,5,331.75,2026-02-02
1292,26,5,310.63,2026-02-05
1293,26,5,308.4,2026-02-08
1294,26,5,337.11,2026-02-11
1295,26,5,317.08,2026-02-14
1296,26,5,317.76,2026-02-17
1297,26,5,333.57,2026-02-20
1298,26,5,313.98,2026-02-23
1299,26,5,334.2,2026-02-26
1300,26,5,329.14,2026-03-01
1301,27,1,59.19,2026-02-02
1302,27,1,59.01,2026-02-05
1303,27,1,60.24,2026-02-08
1304,27,1,59.65,2026-02-11
1305,27,1,58.03,2026-02-14
1306,27,1,60.3,2026-02-17
1307,27,1,59.8,2026-02-20
1308,27,1,60.89,2026-02-23
1309,27,1,55.98,2026-02-26
1310,27,1,56.3,2026-03-01
1311,27,2,65.78,2026-02-02
1312,27,2,64.06,2026-02-05
1313,27,2,64.0,2026-02-08
1314,27,2,66.43,2026-02-11
1315,27,2,67.45,2026-02-14
1316,27,2,65.23,2026-02-17
1317,27,2,62.37,2026-02-20
1318,27,2,66.09,2026-02-23
1319,27,2,63.07,2026-02-26
1320,27,2,65.13,2026-03-01
1321,27,3,64.79,2026-02-02
1322,27,3,59.27,2026-02-05
1323,27,3,59.99,2026-02-08
1324,27,3,64.54,2026-02-11
1325,27,3,62.44,2026-02-14
1326,27,3,60.7,2026-02-17
1327,27,3,61.0,2026-02-20
1328,27,3,61.71,2026-02-23
1329,27,3,64.82,2026-02-26
1330,27,3,63.09,2026-03-01
1331,27,4,65.29,2026-02-02
1332,27,4,64.77,2026-02-05
1333,27,4,61.52,2026-02-08
1334,27,4,60.62,2026-02-11
1335,27,4,65.14,2026-02-14
1336,27,4,62.94,2026-02-17
1337,27,4,64.27,2026-02-20
1338,27,4,63.44,2026-02-23
1339,27,4,61.0,2026-02-26
1340,27,4,59.64,2026-03-01
1341,27,5,54.29,2026-02-02
1342,27,5,56.71,2026-02-05
1343,27,5,53.38,2026-02-08
1344,27,5,54.58,2026-02-11
1345,27,5,52.38,2026-02-14
1346,27,5,53.16,2026-02-17
1347,27,5,52.15,2026-02-20
1348,27,5,52.55,2026-02-23
1349,27,5,52.11,2026-02-26
1350,27,5,52.24,2026-03-01
1351,28,1,58.92,2026-02-02
1352,28,1,59.76,2026-02-05
1353,28,1,55.59,2026-02-08
1354,28,1,57.14,2026-02-11
1355,28,1,59.31,2026-02-14
1356,28,1,55.64,2026-02-17
1357,28,1,57.44,2026-02-20
1358,28,1,55.72,2026-02-23
1359,28,1,57.44,2026-02-26
1360,28,1,60.63,2026-03-01
1361,28,2,49.73,2026-02-02
1362,28,2,50.35,2026-02-05
1363,28,2,51.3,2026-02-08
1364,28,2,48.18,2026-02-11
1365,28,2,51.61,2026-02-14
1366,28,2,51.28,2026-02-17
1367,28,2,47.74,2026-02-20
1368,28,2,50.36,2026-02-23
1369,28,2,51.17,2026-02-26
1370,28,2,52.23,2026-03-01
1371,28,3,56.27,2026-02-02
1372,28,3,55.91,2026-02-05
1373,28,3,51.34,2026-02-08
1374,28,3,52.91,2026-02-11
1375,28,3,54.73,2026-02-14
1376,28,3,52.89,2026-02-17
1377,28,3,53.44,2026-02-20
1378,28,3,55.03,2026-02-23
1379,28,3,55.71,2026-02-26
1380,28,3,52.05,2026-03-01
1381,28,4,48.26,2026-02-02
1382,28,4,49.85,2026-02-05
1383,28,4,51.39,2026-02-08
1384,28,4,48.99,2026-02-11
1385,28,4,49.01,2026-02-14
1386,28,4,48.93,2026-02-17
1387,28,4,50.6,2026-02-20
1388,28,4,51.52,2026-02-23
1389,28,4,47.98,2026-02-26
1390,28,4,52.09,2026-03-01
1391,28,5,54.31,2026-02-02
1392,28,5,56.48,2026-02-05
1393,28,5,57.57,2026-02-08
1394,28,5,55.69,2026-02-11
1395,28,5,53.21,2026-02-14
1396,28,5,56.64,2026-02-17
1397,28,5,56.67,2026-02-20
1398,28,5,56.1,2026-02-23
1399,28,5,56.97,2026-02-26
1400,28,5,56.15,2026-03-01
1401,29,1,87.76,2026-02-02
1402,29,1,85.52,2026-02-05
1403,29,1,85.34,2026-02-08
1404,29,1,88.01,2026-02-11
1405,29,1,84.0,2026-02-14
1406,29,1,90.21,2026-02-17
1407,29,1,91.67,2026-02-20
1408,29,1,84.44,2026-02-23
1409,29,1,88.63,2026-02-26
1410,29,1,86.63,2026-03-01
1411,29,2,102.93,2026-02-02
1412,29,2,99.85,2026-02-05
1413,29,2,94.89,2026-02-08
1414,29,2,99.05,2026-02-11
1415,29,2,95.71,2026-02-14
1416,29,2,101.36,2026-02-17
1417,29,2,96.24,2026-02-20
1418,29,2,99.67,2026-02-23
1419,29,2,100.96,2026-02-26
1420,29,2,102.59,2026-03-01
1421,29,3,100.12,2026-02-02
1422,29,3,99.38,2026-02-05
1423,29,3,96.96,2026-02-08
1424,29,3,95.24,2026-02-11
1425,29,3,98.71,2026-02-14
1426,29,3,96.11,2026-02-17
1427,29,3,100.16,2026-02-20
1428,29,3,93.91,2026-02-23
1429,29,3,100.67,2026-02-26
1430,29,3,100.56,2026-03-01
1431,29,4,85.47,2026-02-02
1432,29,4,90.55,2026-02-05
1433,29,4,83.83,2026-02-08
1434,29,4,89.41,2026-02-11
1435,29,4,83.74,2026-02-14
1436,29,4,90.7,2026-02-17
1437,29,4,91.64,2026-02-20
1438,29,4,89.53,2026-02-23
1439,29,4,86.69,2026-02-26
1440,29,4,85.61,2026-03-01
1441,29,5,91.34,2026-02-02
1442,29,5,86.68,2026-02-05
1443,29,5,89.15,2026-02-08
1444,29,5,90.93,2026-02-11
1445,29,5,83.65,2026-02-14
1446,29,5,83.56,2026-02-17
1447,29,5,89.61,2026-02-20
1448,29,5,85.5,2026-02-23
1449,29,5,86.49,2026-02-26
1450,29,5,86.24,2026-03-01
1451,30,1,19.26,2026-02-02
1452,30,1,20.45,2026-02-05
1453,30,1,19.7,2026-02-08
1454,30,1,20.65,2026-02-11
1455,30,1,20.27,2026-02-14
1456,30,1,19.66,2026-02-17
1457,30,1,20.55,2026-02-20
1458,30,1,20.23,2026-02-23
1459,30,1,20.59,2026-02-26
1460,30,1,18.98,2026-03-01
1461,30,2,18.41,2026-02-02
1462,30,2,18.25,2026-02-05
1463,30,2,19.91,2026-02-08
1464,30,2,18.72,2026-02-11
1465,30,2,18.85,2026-02-14
1466,30,2,19.41,2026-02-17
1467,30,2,20.08,2026-02-20
1468,30,2,18.65,2026-02-23
1469,30,2,18.34,2026-02-26
1470,30,2,19.74,2026-03-01
1471,30,3,21.91,2026-02-02
1472,30,3,20.44,2026-02-05
1473,30,3,22.0,2026-02-08
1474,30,3,21.28,2026-02-11
1475,30,3,21.27,2026-02-14
1476,30,3,20.64,2026-02-17
1477,30,3,22.34,2026-02-20
1478,30,3,21.81,2026-02-23
1479,30,3,22.06,2026-02-26
1480,30,3,20.66,2026-03-01
1481,30,4,20.86,2026-02-02
1482,30,4,21.22,2026-02-05
1483,30,4,21.66,2026-02-08
1484,30,4,21.33,2026-02-11
1485,30,4,22.19,2026-02-14
1486,30,4,21.57,2026-02-17
1487,30,4,21.43,2026-02-20
1488,30,4,21.46,2026-02-23
1489,30,4,21.96,2026-02-26
1490,30,4,22.01,2026-03-01
1491,30,5,19.27,2026-02-02
1492,30,5,20.36,2026-02-05
1493,30,5,19.76,2026-02-08
1494,30,5,19.0,2026-02-11
1495,30,5,19.84,2026-02-14
1496,30,5,18.64,2026-02-17
1497,30,5,18.87,2026-02-20
1498,30,5,19.78,2026-02-23
1499,30,5,19.74,2026-02-26
1500,30,5,19.98,2026-03-01
1501,31,1,54.91,2026-02-02
1502,31,1,59.78,2026-02-05
1503,31,1,55.01,2026-02-08
1504,31,1,55.27,2026-02-11
1505,31,1,60.14,2026-02-14
1506,31,1,60.22,2026-02-17
1507,31,1,57.66,2026-02-20
1508,31,1,54.65,2026-02-23
1509,31,1,55.92,2026-02-26
1510,31,1,57.74,2026-03-01
1511,31,2,56.73,2026-02-02
1512,31,2,59.26,2026-02-05
1513,31,2,56.64,2026-02-08
1514,31,2,58.39,2026-02-11
1515,31,2,59.05,2026-02-14
1516,31,2,54.08,2026-02-17
1517,31,2,59.13,2026-02-20
1518,31,2,58.46,2026-02-23
1519,31,2,59.14,2026-02-26
1520,31,2,54.91,2026-03-01
1521,31,3,51.32,2026-02-02
1522,31,3,47.86,2026-02-05
1523,31,3,49.14,2026-02-08
1524,31,3,52.65,2026-02-11
1525,31,3,48.77,2026-02-14
1526,31,3,48.03,2026-02-17
1527,31,3,51.76,2026-02-20
1528,31,3,52.57,2026-02-23
1529,31,3,49.13,2026-02-26
1530,31,3,49.42,2026-03-01
1531,31,4,49.73,2026-02-02
1532,31,4,48.87,2026-02-05
1533,31,4,49.11,2026-02-08
1534,31,4,49.51,2026-02-11
1535,31,4,52.42,2026-02-14
1536,31,4,51.19,2026-02-17
1537,31,4,48.8,2026-02-20
1538,31,4,49.57,2026-02-23
1539,31,4,50.16,2026-02-26
1540,31,4,49.38,2026-03-01
1541,31,5,52.5,2026-02-02
1542,31,5,53.11,2026-02-05
1543,31,5,52.71,2026-02-08
1544,31,5,53.2,2026-02-11
1545,31,5,51.85,2026-02-14
1546,31,5,49.83,2026-02-17
1547,31,5,51.17,2026-02-20
1548,31,5,53.66,2026-02-23
1549,31,5,52.15,2026-02-26
1550,31,5,52.34,2026-03-01
1551,32,1,51.03,2026-02-02
1552,32,1,50.23,2026-02-05
1553,32,1,47.38,2026-02-08
1554,32,1,50.02,2026-02-11
1555,32,1,47.12,2026-02-14
1556,32,1,50.49,2026-02-17
1557,32,1,48.95,2026-02-20
1558,32,1,49.71,2026-02-23
1559,32,1,50.33,2026-02-26
1560,32,1,49.14,2026-03-01
1561,32,2,46.3,2026-02-02
1562,32,2,46.87,2026-02-05
1563,32,2,46.39,2026-02-08
1564,32,2,47.2,2026-02-11
1565,32,2,46.37,2026-02-14
1566,32,2,45.78,2026-02-17
1567,32,2,46.72,2026-02-20
1568,32,2,45.95,2026-02-23
1569,32,2,48.02,2026-02-26
1570,32,2,47.87,2026-03-01
1571,32,3,47.62,2026-02-02
1572,32,3,46.21,2026-02-05
1573,32,3,50.62,2026-02-08
1574,32,3,47.19,2026-02-11
1575,32,3,49.09,2026-02-14
1576,32,3,49.9,2026-02-17
1577,32,3,46.25,2026-02-20
1578,32,3,49.76,2026-02-23
1579,32,3,49.11,2026-02-26
1580,32,3,50.37,2026-03-01
1581,32,4,46.26,2026-02-02
1582,32,4,49.01,2026-02-05
1583,32,4,49.09,2026-02-08
1584,32,4,46.67,2026-02-11
1585,32,4,47.81,2026-02-14
1586,32,4,47.73,2026-02-17
1587,32,4,49.76,2026-02-20
1588,32,4,45.33,2026-02-23
1589,32,4,48.61,2026-02-26
1590,32,4,46.75,2026-03-01
1591,32,5,40.94,2026-02-02
1592,32,5,41.77,2026-02-05
1593,32,5,43.08,2026-02-08
1594,32,5,40.87,2026-02-11
1595,32,5,43.03,2026-02-14
1596,32,5,40.98,2026-02-17
1597,32,5,44.23,2026-02-20
1598,32,5,43.85,2026-02-23
1599,32,5,42.98,2026-02-26
1600,32,5,44.08,2026-03-01
1601,33,1,19.02,2026-02-02
1602,33,1,19.99,2026-02-05
1603,33,1,19.15,2026-02-08
1604,33,1,19.12,2026-02-11
1605,33,1,19.68,2026-02-14
1606,33,1,19.05,2026-02-17
1607,33,1,19.03,2026-02-20
